FrameSync,DateTime (UTC+00:00),Sample Number (#),Error Flags (#),External pH (pH),Internal pH (pH),External pH (Volt),Internal pH (Volt),pH Temperature (Celsius),Relative Humidity (%),Int Temperature (Celsius)
SEAFET02059,02/18/2023 01:00:00,4611,0000,8.0973,8.0058,-0.923324,-0.977100,  23.9744, 55.2, 24.0
SEAFET02059,02/18/2023 01:30:00,4612,0000,8.0948,8.0033,-0.923461,-0.977244,  23.9871, 55.2, 24.0
SEAFET02059,02/18/2023 02:00:00,4613,0000,8.0928,8.0013,-0.923571,-0.977354,  23.9961, 55.2, 24.0
SEAFET02059,02/18/2023 02:30:00,4614,0000,8.0922,8.0006,-0.923562,-0.977381,  24.0441, 55.2, 24.0
SEAFET02059,02/18/2023 03:00:00,4615,0000,8.0910,7.9994,-0.923576,-0.977429,  24.1066, 55.2, 24.1
SEAFET02059,02/18/2023 03:30:00,4616,0000,8.0895,7.9989,-0.923634,-0.977448,  24.1430, 55.2, 24.2
SEAFET02059,02/18/2023 04:00:00,4617,0000,8.0886,7.9987,-0.923665,-0.977452,  24.1635, 55.2, 24.2
SEAFET02059,02/18/2023 04:30:00,4618,0000,8.0867,7.9968,-0.923759,-0.977552,  24.1867, 55.2, 24.2
SEAFET02059,02/18/2023 05:00:00,4619,0000,8.0863,7.9968,-0.923752,-0.977541,  24.2199, 55.3, 24.2
SEAFET02059,02/18/2023 05:30:00,4620,0000,8.0858,7.9964,-0.923734,-0.977546,  24.2721, 55.3, 24.3
SEAFET02059,02/18/2023 06:00:00,4621,0000,8.0851,7.9958,-0.923734,-0.977566,  24.3175, 55.3, 24.3
SEAFET02059,02/18/2023 06:30:00,4622,0000,8.0851,7.9954,-0.923677,-0.977570,  24.3794, 55.3, 24.4
SEAFET02059,02/18/2023 07:00:00,4623,0000,8.0873,7.9978,-0.923488,-0.977407,  24.4422, 55.3, 24.4
SEAFET02059,02/18/2023 07:30:00,4624,0000,8.0854,7.9953,-0.923689,-0.977585,  24.3442, 55.3, 24.4
SEAFET02059,02/18/2023 08:00:00,4625,0000,8.0799,7.9897,-0.924089,-0.977946,  24.2625, 55.4, 24.3
SEAFET02059,02/18/2023 08:30:00,4626,0000,8.0736,7.9838,-0.924512,-0.978311,  24.2075, 55.3, 24.2
SEAFET02059,02/18/2023 09:00:00,4627,0000,8.0689,7.9797,-0.924781,-0.978553,  24.2154, 55.3, 24.2
SEAFET02059,02/18/2023 09:30:00,4628,0000,8.0671,7.9775,-0.924851,-0.978671,  24.2579, 55.3, 24.2
SEAFET02059,02/18/2023 10:00:00,4629,0000,8.0657,7.9757,-0.924912,-0.978765,  24.2834, 55.3, 24.3
SEAFET02059,02/18/2023 10:30:00,4630,0000,8.0643,7.9734,-0.924990,-0.978900,  24.2834, 55.3, 24.3
SEAFET02059,02/18/2023 11:00:00,4631,0000,8.0626,7.9713,-0.925107,-0.979032,  24.2704, 55.3, 24.3
SEAFET02059,02/18/2023 11:30:00,4632,0000,8.0592,7.9676,-0.925294,-0.979241,  24.2834, 55.3, 24.3
SEAFET02059,02/18/2023 12:00:00,4633,0000,8.0561,7.9639,-0.925434,-0.979443,  24.3307, 55.3, 24.3
SEAFET02059,02/18/2023 12:30:00,4634,0000,8.0532,7.9604,-0.925581,-0.979642,  24.3562, 55.3, 24.4
SEAFET02059,02/18/2023 13:00:00,4635,0000,8.0554,7.9621,-0.925456,-0.979547,  24.3490, 55.3, 24.4
SEAFET02059,02/18/2023 13:30:00,4636,0000,8.0560,7.9627,-0.925425,-0.979513,  24.3485, 55.3, 24.4
SEAFET02059,02/18/2023 14:00:00,4637,0000,8.0642,7.9702,-0.924934,-0.979063,  24.3562, 55.3, 24.4
SEAFET02059,02/18/2023 14:30:00,4638,0000,8.0723,7.9785,-0.924454,-0.978574,  24.3541, 55.3, 24.5
SEAFET02059,02/18/2023 15:00:00,4639,0000,8.0803,7.9872,-0.924002,-0.978068,  24.3353, 55.3, 24.4
SEAFET02059,02/18/2023 15:30:00,4640,0000,8.1017,8.0084,-0.922719,-0.976810,  24.3587, 55.2, 24.5
SEAFET02059,02/18/2023 16:00:00,4641,0000,8.1262,8.0331,-0.921250,-0.975345,  24.3771, 55.3, 24.6
SEAFET02059,02/18/2023 16:30:00,4642,0000,8.1379,8.0455,-0.920544,-0.974604,  24.3957, 55.3, 24.6
SEAFET02059,02/18/2023 17:00:00,4643,0000,8.1303,8.0381,-0.920976,-0.975039,  24.4135, 55.3, 24.6
SEAFET02059,02/18/2023 17:30:00,4644,0000,8.1285,8.0366,-0.921059,-0.975115,  24.4393, 55.3, 24.6
SEAFET02059,02/18/2023 18:00:00,4645,0000,8.1282,8.0361,-0.921054,-0.975134,  24.4686, 55.3, 24.6
SEAFET02059,02/18/2023 18:30:00,4646,0000,8.1226,8.0307,-0.921363,-0.975446,  24.4893, 55.3, 24.6
SEAFET02059,02/18/2023 19:00:00,4647,0000,8.1229,8.0309,-0.921316,-0.975422,  24.5199, 55.3, 24.6
SEAFET02059,02/18/2023 19:30:00,4648,0000,8.1171,8.0251,-0.921627,-0.975754,  24.5550, 55.3, 24.7
SEAFET02059,02/18/2023 20:00:00,4649,0000,8.1140,8.0219,-0.921813,-0.975941,  24.5540, 55.4, 24.6
SEAFET02059,02/18/2023 20:30:00,4650,0000,8.1116,8.0193,-0.921982,-0.976109,  24.5205, 55.4, 24.6
SEAFET02059,02/18/2023 21:00:00,4651,0000,8.1071,8.0146,-0.922259,-0.976388,  24.5081, 55.4, 24.5
SEAFET02059,02/18/2023 21:30:00,4652,0000,8.1020,8.0095,-0.922551,-0.976689,  24.5205, 55.4, 24.5
SEAFET02059,02/18/2023 22:00:00,4653,0000,8.0899,7.9973,-0.923217,-0.977389,  24.5707, 55.4, 24.5
SEAFET02059,02/18/2023 22:30:00,4654,0000,8.0869,7.9935,-0.923344,-0.977594,  24.6251, 55.4, 24.6
SEAFET02059,02/18/2023 23:00:00,4655,0000,8.0871,7.9935,-0.923327,-0.977593,  24.6348, 55.4, 24.7
SEAFET02059,02/18/2023 23:30:00,4656,0000,8.0854,7.9908,-0.923438,-0.977758,  24.6220, 55.4, 24.6
SEAFET02059,02/19/2023 00:00:00,4657,0000,8.0861,7.9911,-0.923405,-0.977738,  24.6120, 55.4, 24.6
SEAFET02059,02/19/2023 00:30:00,4658,0000,8.0871,7.9919,-0.923353,-0.977694,  24.6065, 55.4, 24.6
SEAFET02059,02/19/2023 01:00:00,4659,0000,8.0841,7.9888,-0.923532,-0.977883,  24.6040, 55.4, 24.6
SEAFET02059,02/19/2023 01:30:00,4660,0000,8.0839,7.9879,-0.923546,-0.977936,  24.6011, 55.4, 24.6
SEAFET02059,02/19/2023 02:00:00,4661,0000,8.0828,7.9870,-0.923613,-0.977989,  24.5965, 55.4, 24.6
SEAFET02059,02/19/2023 02:30:00,4662,0000,8.0825,7.9871,-0.923641,-0.977986,  24.5848, 55.4, 24.6
SEAFET02059,02/19/2023 03:00:00,4663,0000,8.0832,7.9879,-0.923611,-0.977943,  24.5755, 55.4, 24.6
SEAFET02059,02/19/2023 03:30:00,4664,0000,8.0830,7.9881,-0.923643,-0.977938,  24.5515, 55.4, 24.6
SEAFET02059,02/19/2023 04:00:00,4665,0000,8.0799,7.9852,-0.923879,-0.978133,  24.4934, 55.4, 24.5
SEAFET02059,02/19/2023 04:30:00,4666,0000,8.0785,7.9850,-0.924028,-0.978167,  24.4229, 55.4, 24.5
SEAFET02059,02/19/2023 05:00:00,4667,0000,8.0777,7.9845,-0.924132,-0.978220,  24.3585, 55.4, 24.4
SEAFET02059,02/19/2023 05:30:00,4668,0000,8.0767,7.9840,-0.924236,-0.978265,  24.3074, 55.4, 24.3
SEAFET02059,02/19/2023 06:00:00,4669,0000,8.0753,7.9839,-0.924327,-0.978276,  24.3031, 55.4, 24.3
SEAFET02059,02/19/2023 06:30:00,4670,0000,8.0696,7.9784,-0.924679,-0.978609,  24.2822, 55.4, 24.3
SEAFET02059,02/19/2023 07:00:00,4671,0000,8.0657,7.9745,-0.924936,-0.978848,  24.2547, 55.4, 24.3
SEAFET02059,02/19/2023 07:30:00,4672,0000,8.0579,7.9665,-0.925402,-0.979319,  24.2493, 55.3, 24.2
SEAFET02059,02/19/2023 08:00:00,4673,0000,8.0585,7.9675,-0.925363,-0.979258,  24.2524, 55.3, 24.2
SEAFET02059,02/19/2023 08:30:00,4674,0000,8.0537,7.9624,-0.925640,-0.979557,  24.2582, 55.3, 24.3
SEAFET02059,02/19/2023 09:00:00,4675,0000,8.0496,7.9587,-0.925890,-0.979782,  24.2524, 55.3, 24.2
SEAFET02059,02/19/2023 09:30:00,4676,0000,8.0474,7.9566,-0.926013,-0.979901,  24.2547, 55.3, 24.2
SEAFET02059,02/19/2023 10:00:00,4677,0000,8.0480,7.9569,-0.925956,-0.979878,  24.2834, 55.3, 24.3
SEAFET02059,02/19/2023 10:30:00,4678,0000,8.0482,7.9566,-0.925911,-0.979884,  24.3169, 55.3, 24.3
SEAFET02059,02/19/2023 11:00:00,4679,0000,8.0486,7.9571,-0.925862,-0.979840,  24.3455, 55.4, 24.4
SEAFET02059,02/19/2023 11:30:00,4680,0000,8.0489,7.9568,-0.925827,-0.979855,  24.3642, 55.4, 24.4
SEAFET02059,02/19/2023 12:00:00,4681,0000,8.0477,7.9545,-0.925874,-0.979982,  24.3903, 55.4, 24.4
SEAFET02059,02/19/2023 12:30:00,4682,0000,8.0493,7.9550,-0.925764,-0.979944,  24.4089, 55.4, 24.4
SEAFET02059,02/19/2023 13:00:00,4683,0000,8.0505,7.9547,-0.925676,-0.979956,  24.4294, 55.4, 24.5
SEAFET02059,02/19/2023 13:30:00,4684,0000,8.0516,7.9556,-0.925590,-0.979893,  24.4477, 55.4, 24.5
SEAFET02059,02/19/2023 14:00:00,4685,0000,8.0541,7.9577,-0.925429,-0.979763,  24.4638, 55.4, 24.5
SEAFET02059,02/19/2023 14:30:00,4686,0000,8.0585,7.9622,-0.925179,-0.979499,  24.4577, 55.4, 24.5
SEAFET02059,02/19/2023 15:00:00,4687,0000,8.0656,7.9689,-0.924740,-0.979101,  24.4740, 55.4, 24.5
SEAFET02059,02/19/2023 15:30:00,4688,0000,8.0741,7.9781,-0.924236,-0.978557,  24.4788, 55.4, 24.5
SEAFET02059,02/19/2023 16:00:00,4689,0000,8.0869,7.9906,-0.923451,-0.977803,  24.5127, 55.4, 24.6
SEAFET02059,02/19/2023 16:30:00,4690,0000,8.0948,7.9994,-0.922951,-0.977276,  24.5439, 55.4, 24.6
SEAFET02059,02/19/2023 17:00:00,4691,0000,8.0963,8.0017,-0.922832,-0.977124,  24.5787, 55.4, 24.7
SEAFET02059,02/19/2023 17:30:00,4692,0000,8.0929,7.9985,-0.923001,-0.977305,  24.6143, 55.4, 24.7
SEAFET02059,02/19/2023 18:00:00,4693,0000,8.0877,7.9939,-0.923278,-0.977563,  24.6475, 55.4, 24.8
SEAFET02059,02/19/2023 18:30:00,4694,0000,8.0836,7.9897,-0.923500,-0.977801,  24.6697, 55.4, 24.8
SEAFET02059,02/19/2023 19:00:00,4695,0000,8.0804,7.9872,-0.923668,-0.977942,  24.6941, 55.4, 24.8
SEAFET02059,02/19/2023 19:30:00,4696,0000,8.0765,7.9835,-0.923875,-0.978153,  24.7212, 55.4, 24.8
SEAFET02059,02/19/2023 20:00:00,4697,0000,8.0747,7.9815,-0.923959,-0.978264,  24.7420, 55.4, 24.8
SEAFET02059,02/19/2023 20:30:00,4698,0000,8.0718,7.9785,-0.924128,-0.978436,  24.7476, 55.5, 24.8
SEAFET02059,02/19/2023 21:00:00,4699,0000,8.0701,7.9769,-0.924276,-0.978550,  24.6980, 55.5, 24.8
SEAFET02059,02/19/2023 21:30:00,4700,0000,8.0655,7.9726,-0.924559,-0.978810,  24.6817, 55.5, 24.8
SEAFET02059,02/19/2023 22:00:00,4701,0000,8.0618,7.9696,-0.924808,-0.979002,  24.6461, 55.5, 24.7
SEAFET02059,02/19/2023 22:30:00,4702,0000,8.0572,7.9644,-0.925115,-0.979318,  24.6113, 55.5, 24.7
SEAFET02059,02/19/2023 23:00:00,4703,0000,8.0507,7.9585,-0.925521,-0.979680,  24.5833, 55.5, 24.6
SEAFET02059,02/19/2023 23:30:00,4704,0000,8.0456,7.9532,-0.925836,-0.979992,  24.5736, 55.5, 24.6
SEAFET02059,02/20/2023 00:00:00,4705,0000,8.0428,7.9503,-0.926028,-0.980177,  24.5446, 55.5, 24.5
SEAFET02059,02/20/2023 00:30:00,4706,0000,8.0412,7.9485,-0.926144,-0.980287,  24.5205, 55.5, 24.5
SEAFET02059,02/20/2023 01:00:00,4707,0000,8.0399,7.9474,-0.926215,-0.980352,  24.5221, 55.4, 24.5
SEAFET02059,02/20/2023 01:30:00,4708,0000,8.0380,7.9452,-0.926332,-0.980487,  24.5182, 55.5, 24.5
SEAFET02059,02/20/2023 02:00:00,4709,0000,8.0364,7.9429,-0.926411,-0.980612,  24.5360, 55.5, 24.5
SEAFET02059,02/20/2023 02:30:00,4710,0000,8.0345,7.9408,-0.926517,-0.980737,  24.5402, 55.4, 24.5
SEAFET02059,02/20/2023 03:00:00,4711,0000,8.0317,7.9379,-0.926703,-0.980917,  24.5224, 55.5, 24.5
SEAFET02059,02/20/2023 03:30:00,4712,0000,8.0326,7.9386,-0.926657,-0.980877,  24.5096, 55.4, 24.5
SEAFET02059,02/20/2023 04:00:00,4713,0000,8.0323,7.9391,-0.926677,-0.980845,  24.5127, 55.5, 24.5
SEAFET02059,02/20/2023 04:30:00,4714,0000,8.0319,7.9390,-0.926692,-0.980849,  24.5205, 55.4, 24.5
SEAFET02059,02/20/2023 05:00:00,4715,0000,8.0314,7.9393,-0.926708,-0.980831,  24.5314, 55.4, 24.5
SEAFET02059,02/20/2023 05:30:00,4716,0000,8.0296,7.9379,-0.926805,-0.980906,  24.5469, 55.4, 24.5
SEAFET02059,02/20/2023 06:00:00,4717,0000,8.0263,7.9353,-0.926973,-0.981051,  24.5732, 55.5, 24.6
SEAFET02059,02/20/2023 06:30:00,4718,0000,8.0258,7.9351,-0.926960,-0.981043,  24.6243, 55.4, 24.6
SEAFET02059,02/20/2023 07:00:00,4719,0000,8.0254,7.9351,-0.926981,-0.981046,  24.6220, 55.5, 24.6
SEAFET02059,02/20/2023 07:30:00,4720,0000,8.0241,7.9336,-0.927076,-0.981143,  24.6046, 55.5, 24.6
SEAFET02059,02/20/2023 08:00:00,4721,0000,8.0260,7.9348,-0.926985,-0.981076,  24.5817, 55.5, 24.6
SEAFET02059,02/20/2023 08:30:00,4722,0000,8.0266,7.9356,-0.926966,-0.981039,  24.5598, 55.5, 24.6
SEAFET02059,02/20/2023 09:00:00,4723,0000,8.0264,7.9356,-0.926999,-0.981042,  24.5420, 55.5, 24.5
SEAFET02059,02/20/2023 09:30:00,4724,0000,8.0269,7.9364,-0.926979,-0.981005,  24.5259, 55.5, 24.5
SEAFET02059,02/20/2023 10:00:00,4725,0000,8.0284,7.9377,-0.926889,-0.980923,  24.5314, 55.5, 24.5
SEAFET02059,02/20/2023 10:30:00,4726,0000,8.0281,7.9372,-0.926923,-0.980960,  24.5127, 55.4, 24.5
SEAFET02059,02/20/2023 11:00:00,4727,0000,8.0293,7.9379,-0.926882,-0.980929,  24.4790, 55.4, 24.5
SEAFET02059,02/20/2023 11:30:00,4728,0000,8.0292,7.9380,-0.926902,-0.980928,  24.4622, 55.4, 24.5
SEAFET02059,02/20/2023 12:00:00,4729,0000,8.0289,7.9377,-0.926924,-0.980951,  24.4563, 55.4, 24.5
SEAFET02059,02/20/2023 12:30:00,4730,0000,8.0302,7.9382,-0.926873,-0.980930,  24.4313, 55.4, 24.5
SEAFET02059,02/20/2023 13:00:00,4731,0000,8.0316,7.9388,-0.926797,-0.980898,  24.4236, 55.4, 24.5
SEAFET02059,02/20/2023 13:30:00,4732,0000,8.0304,7.9378,-0.926864,-0.980957,  24.4236, 55.4, 24.5
SEAFET02059,02/20/2023 14:00:00,4733,0000,8.0321,7.9387,-0.926765,-0.980904,  24.4221, 55.4, 24.5
SEAFET02059,02/20/2023 14:30:00,4734,0000,8.0339,7.9395,-0.926659,-0.980855,  24.4267, 55.4, 24.5
SEAFET02059,02/20/2023 15:00:00,4735,0000,8.0458,7.9507,-0.925932,-0.980186,  24.4500, 55.4, 24.6
SEAFET02059,02/20/2023 15:30:00,4736,0000,8.0571,7.9613,-0.925248,-0.979550,  24.4709, 55.4, 24.6
SEAFET02059,02/20/2023 16:00:00,4737,0000,8.0650,7.9687,-0.924758,-0.979103,  24.4973, 55.4, 24.6
SEAFET02059,02/20/2023 16:30:00,4738,0000,8.0759,7.9806,-0.924088,-0.978390,  24.5259, 55.4, 24.7
SEAFET02059,02/20/2023 17:00:00,4739,0000,8.0780,7.9833,-0.923932,-0.978220,  24.5594, 55.4, 24.7
SEAFET02059,02/20/2023 17:30:00,4740,0000,8.0797,7.9856,-0.923807,-0.978076,  24.5883, 55.4, 24.7
SEAFET02059,02/20/2023 18:00:00,4741,0000,8.0764,7.9824,-0.923977,-0.978256,  24.6120, 55.4, 24.8
SEAFET02059,02/20/2023 18:30:00,4742,0000,8.0715,7.9780,-0.924243,-0.978503,  24.6406, 55.4, 24.8
SEAFET02059,02/20/2023 19:00:00,4743,0000,8.0699,7.9761,-0.924314,-0.978612,  24.6639, 55.5, 24.8
SEAFET02059,02/20/2023 19:30:00,4744,0000,8.0684,7.9749,-0.924381,-0.978671,  24.6926, 55.5, 24.8
SEAFET02059,02/20/2023 20:00:00,4745,0000,8.0681,7.9748,-0.924381,-0.978669,  24.7103, 55.5, 24.8
SEAFET02059,02/20/2023 20:30:00,4746,0000,8.0653,7.9720,-0.924538,-0.978830,  24.7187, 55.5, 24.8
SEAFET02059,02/20/2023 21:00:00,4747,0000,8.0633,7.9699,-0.924672,-0.978964,  24.7022, 55.5, 24.8
SEAFET02059,02/20/2023 21:30:00,4748,0000,8.0611,7.9680,-0.924816,-0.979083,  24.6840, 55.5, 24.8
SEAFET02059,02/20/2023 22:00:00,4749,0000,8.0562,7.9632,-0.925100,-0.979364,  24.6902, 55.5, 24.8
SEAFET02059,02/20/2023 22:30:00,4750,0000,8.0514,7.9587,-0.925405,-0.979639,  24.6681, 55.5, 24.7
SEAFET02059,02/20/2023 23:00:00,4751,0000,8.0474,7.9551,-0.925655,-0.979854,  24.6549, 55.5, 24.7
SEAFET02059,02/20/2023 23:30:00,4752,0000,8.0438,7.9514,-0.925882,-0.980077,  24.6375, 55.5, 24.7
SEAFET02059,02/21/2023 00:00:00,4753,0000,8.0384,7.9462,-0.926212,-0.980390,  24.6251, 55.5, 24.6
SEAFET02059,02/21/2023 00:30:00,4754,0000,8.0327,7.9405,-0.926549,-0.980724,  24.6274, 55.5, 24.6
SEAFET02059,02/21/2023 01:00:00,4755,0000,8.0279,7.9350,-0.926832,-0.981052,  24.6297, 55.5, 24.6
SEAFET02059,02/21/2023 01:30:00,4756,0000,8.0217,7.9287,-0.927189,-0.981420,  24.6352, 55.5, 24.7
SEAFET02059,02/21/2023 02:00:00,4757,0000,8.0194,7.9256,-0.927314,-0.981598,  24.6476, 55.5, 24.7
SEAFET02059,02/21/2023 02:30:00,4758,0000,8.0152,7.9207,-0.927557,-0.981888,  24.6577, 55.5, 24.7
SEAFET02059,02/21/2023 03:00:00,4759,0000,8.0071,7.9117,-0.928009,-0.982410,  24.6825, 55.5, 24.7
SEAFET02059,02/21/2023 03:30:00,4760,0000,8.0016,7.9062,-0.928302,-0.982719,  24.7181, 55.5, 24.8
SEAFET02059,02/21/2023 04:00:00,4761,0000,8.0017,7.9061,-0.928307,-0.982729,  24.7112, 55.5, 24.7
SEAFET02059,02/21/2023 04:30:00,4762,0000,7.9979,7.9027,-0.928536,-0.982933,  24.7026, 55.5, 24.7
SEAFET02059,02/21/2023 05:00:00,4763,0000,7.9972,7.9021,-0.928568,-0.982968,  24.7158, 55.5, 24.8
SEAFET02059,02/21/2023 05:30:00,4764,0000,8.0048,7.9101,-0.928104,-0.982486,  24.7265, 55.5, 24.7
SEAFET02059,02/21/2023 06:00:00,4765,0000,8.0053,7.9109,-0.928105,-0.982450,  24.6949, 55.5, 24.7
SEAFET02059,02/21/2023 06:30:00,4766,0000,8.0027,7.9093,-0.928284,-0.982556,  24.6685, 55.5, 24.7
SEAFET02059,02/21/2023 07:00:00,4767,0000,8.0018,7.9087,-0.928340,-0.982591,  24.6639, 55.5, 24.7
SEAFET02059,02/21/2023 07:30:00,4768,0000,8.0040,7.9110,-0.928214,-0.982460,  24.6596, 55.5, 24.7
SEAFET02059,02/21/2023 08:00:00,4769,0000,8.0055,7.9128,-0.928116,-0.982349,  24.6681, 55.5, 24.7
SEAFET02059,02/21/2023 08:30:00,4770,0000,8.0026,7.9099,-0.928283,-0.982520,  24.6716, 55.5, 24.7
SEAFET02059,02/21/2023 09:00:00,4771,0000,8.0032,7.9104,-0.928263,-0.982494,  24.6553, 55.5, 24.7
SEAFET02059,02/21/2023 09:30:00,4772,0000,8.0032,7.9104,-0.928257,-0.982490,  24.6639, 55.5, 24.6
SEAFET02059,02/21/2023 10:00:00,4773,0000,8.0023,7.9090,-0.928303,-0.982571,  24.6697, 55.5, 24.7
SEAFET02059,02/21/2023 10:30:00,4774,0000,8.0015,7.9087,-0.928353,-0.982591,  24.6716, 55.5, 24.7
SEAFET02059,02/21/2023 11:00:00,4775,0000,8.0002,7.9075,-0.928409,-0.982655,  24.6949, 55.5, 24.7
SEAFET02059,02/21/2023 11:30:00,4776,0000,7.9991,7.9057,-0.928449,-0.982753,  24.7212, 55.5, 24.8
SEAFET02059,02/21/2023 12:00:00,4777,0000,7.9951,7.9017,-0.928682,-0.982987,  24.7267, 55.5, 24.8
SEAFET02059,02/21/2023 12:30:00,4778,0000,7.9960,7.9014,-0.928669,-0.983020,  24.6817, 55.5, 24.7
SEAFET02059,02/21/2023 13:00:00,4779,0000,7.9982,7.9039,-0.928565,-0.982883,  24.6484, 55.5, 24.6
SEAFET02059,02/21/2023 13:30:00,4780,0000,8.0021,7.9071,-0.928340,-0.982695,  24.6477, 55.5, 24.7
SEAFET02059,02/21/2023 14:00:00,4781,0000,8.0046,7.9096,-0.928197,-0.982547,  24.6406, 55.5, 24.8
SEAFET02059,02/21/2023 14:30:00,4782,0000,8.0091,7.9137,-0.927922,-0.982305,  24.6482, 55.5, 24.8
SEAFET02059,02/21/2023 15:00:00,4783,0000,8.0166,7.9207,-0.927455,-0.981880,  24.6758, 55.5, 24.8
SEAFET02059,02/21/2023 15:30:00,4784,0000,8.0253,7.9295,-0.926912,-0.981351,  24.7051, 55.5, 24.8
SEAFET02059,02/21/2023 16:00:00,4785,0000,8.0366,7.9400,-0.926227,-0.980721,  24.7251, 55.5, 24.9
SEAFET02059,02/21/2023 16:30:00,4786,0000,8.0446,7.9479,-0.925753,-0.980256,  24.7267, 55.5, 24.9
SEAFET02059,02/21/2023 17:00:00,4787,0000,8.0469,7.9503,-0.925564,-0.980090,  24.7873, 55.5, 24.9
SEAFET02059,02/21/2023 17:30:00,4788,0000,8.0450,7.9492,-0.925625,-0.980134,  24.8460, 55.5, 25.0
SEAFET02059,02/21/2023 18:00:00,4789,0000,8.0440,7.9490,-0.925650,-0.980134,  24.8806, 55.5, 25.0
SEAFET02059,02/21/2023 18:30:00,4790,0000,8.0349,7.9411,-0.926164,-0.980594,  24.9066, 55.5, 25.1
SEAFET02059,02/21/2023 19:00:00,4791,0000,8.0369,7.9439,-0.926018,-0.980420,  24.9360, 55.5, 25.1
SEAFET02059,02/21/2023 19:30:00,4792,0000,8.0409,7.9482,-0.925765,-0.980156,  24.9560, 55.6, 25.1
SEAFET02059,02/21/2023 20:00:00,4793,0000,8.0411,7.9492,-0.925737,-0.980091,  24.9721, 55.6, 25.1
SEAFET02059,02/21/2023 20:30:00,4794,0000,8.0407,7.9495,-0.925758,-0.980075,  24.9754, 55.6, 25.1
SEAFET02059,02/21/2023 21:00:00,4795,0000,8.0382,7.9469,-0.925898,-0.980227,  24.9872, 55.6, 25.1
SEAFET02059,02/21/2023 21:30:00,4796,0000,8.0390,7.9474,-0.925855,-0.980197,  24.9849, 55.6, 25.1
SEAFET02059,02/21/2023 22:00:00,4797,0000,8.0356,7.9445,-0.926059,-0.980369,  24.9793, 55.6, 25.1
SEAFET02059,02/21/2023 22:30:00,4798,0000,8.0354,7.9441,-0.926198,-0.980438,  24.8406, 55.6, 24.9
SEAFET02059,02/21/2023 23:00:00,4799,0000,8.0346,7.9442,-0.926351,-0.980474,  24.7200, 55.6, 24.8
SEAFET02059,02/21/2023 23:30:00,4800,0000,8.0290,7.9398,-0.926709,-0.980748,  24.6887, 55.6, 24.7
SEAFET02059,02/22/2023 00:00:00,4801,0000,8.0230,7.9342,-0.927075,-0.981083,  24.6794, 55.5, 24.7
SEAFET02059,02/22/2023 00:30:00,4802,0000,8.0144,7.9253,-0.927576,-0.981601,  24.6887, 55.5, 24.7
SEAFET02059,02/22/2023 01:00:00,4803,0000,8.0084,7.9185,-0.927903,-0.981993,  24.7189, 55.5, 24.8
SEAFET02059,02/22/2023 01:30:00,4804,0000,8.0017,7.9116,-0.928265,-0.982389,  24.7577, 55.5, 24.8
SEAFET02059,02/22/2023 02:00:00,4805,0000,7.9966,7.9062,-0.928555,-0.982705,  24.7646, 55.5, 24.8
SEAFET02059,02/22/2023 02:30:00,4806,0000,7.9842,7.8928,-0.929298,-0.983503,  24.7534, 55.6, 24.8
SEAFET02059,02/22/2023 03:00:00,4807,0000,7.9656,7.8738,-0.930400,-0.984624,  24.7552, 55.6, 24.8
SEAFET02059,02/22/2023 03:30:00,4808,0000,7.9527,7.8597,-0.931130,-0.985445,  24.7883, 55.6, 24.8
SEAFET02059,02/22/2023 04:00:00,4809,0000,7.9494,7.8558,-0.931273,-0.985660,  24.8476, 55.6, 24.8
SEAFET02059,02/22/2023 04:30:00,4810,0000,7.9488,7.8546,-0.931277,-0.985721,  24.8825, 55.6, 24.9
SEAFET02059,02/22/2023 05:00:00,4811,0000,7.9451,7.8502,-0.931502,-0.985980,  24.8779, 55.6, 24.9
SEAFET02059,02/22/2023 05:30:00,4812,0000,7.9416,7.8472,-0.931720,-0.986163,  24.8622, 55.6, 24.9
SEAFET02059,02/22/2023 06:00:00,4813,0000,7.9380,7.8445,-0.931940,-0.986324,  24.8561, 55.6, 24.9
SEAFET02059,02/22/2023 06:30:00,4814,0000,7.9345,7.8418,-0.932154,-0.986486,  24.8494, 55.6, 24.8
SEAFET02059,02/22/2023 07:00:00,4815,0000,7.9322,7.8398,-0.932301,-0.986609,  24.8360, 55.6, 24.8
SEAFET02059,02/22/2023 07:30:00,4816,0000,7.9302,7.8388,-0.932432,-0.986672,  24.8212, 55.6, 24.8
SEAFET02059,02/22/2023 08:00:00,4817,0000,7.9254,7.8345,-0.932727,-0.986933,  24.8121, 55.6, 24.8
SEAFET02059,02/22/2023 08:30:00,4818,0000,7.9205,7.8302,-0.933016,-0.987188,  24.8073, 55.6, 24.8
SEAFET02059,02/22/2023 09:00:00,4819,0000,7.9196,7.8289,-0.933072,-0.987265,  24.8048, 55.6, 24.8
SEAFET02059,02/22/2023 09:30:00,4820,0000,7.9198,7.8290,-0.933065,-0.987256,  24.8044, 55.6, 24.8
SEAFET02059,02/22/2023 10:00:00,4821,0000,7.9171,7.8270,-0.933219,-0.987372,  24.8073, 55.6, 24.8
SEAFET02059,02/22/2023 10:30:00,4822,0000,7.9134,7.8229,-0.933506,-0.987644,  24.7302, 55.6, 24.8
SEAFET02059,02/22/2023 11:00:00,4823,0000,7.9188,7.8282,-0.933239,-0.987346,  24.6693, 55.6, 24.7
